
2023-12-06T19:51:30.518674000Z,light,0
2023-12-06T19:45:28.338873000Z,light,0
2023-12-06T19:39:26.658693000Z,light,0
2023-12-06T19:33:24.565198000Z,light,0
2023-12-06T19:27:22.579171000Z,light,0
2023-12-06T19:21:19.775757000Z,light,0
2023-12-06T19:15:17.377385000Z,light,0
2023-12-06T19:09:15.288354000Z,light,0
2023-12-06T19:03:13.516853000Z,light,0
2023-12-06T18:57:11.321543000Z,light,0
2023-12-06T18:51:09.348549000Z,light,0
2023-12-06T18:45:07.347361000Z,light,0
2023-12-06T18:39:05.678587000Z,light,0
2023-12-06T18:33:03.267803000Z,light,0
2023-12-06T18:27:01.390994000Z,light,0
2023-12-06T18:20:59.508974000Z,light,0
2023-12-06T18:14:57.311573000Z,light,0
2023-12-06T18:08:55.533895000Z,light,0
2023-12-06T18:02:53.346084000Z,light,0
2023-12-06T17:56:51.255635000Z,light,0
2023-12-06T17:50:49.579466000Z,light,0
2023-12-06T17:44:47.793909000Z,light,0
2023-12-06T17:38:45.708552000Z,light,0
2023-12-06T17:32:43.721581000Z,light,0
2023-12-06T17:26:41.324472000Z,light,0
2023-12-06T17:20:38.516858000Z,light,0
2023-12-06T17:14:36.321259000Z,light,0
2023-12-06T17:08:34.540213000Z,light,0
2023-12-06T17:02:32.355904000Z,light,0
2023-12-06T16:56:30.369022000Z,light,0
2023-12-06T16:50:28.282477000Z,light,0
2023-12-06T16:44:26.289917000Z,light,0
2023-12-06T16:38:24.310458000Z,light,0
2023-12-06T16:32:22.315889000Z,light,0
2023-12-06T16:26:20.844960000Z,light,0
2023-12-06T16:20:18.347509000Z,light,0
2023-12-06T16:14:16.383370000Z,light,57
2023-12-06T16:08:14.577881000Z,light,0
2023-12-06T16:02:12.280865000Z,light,0
2023-12-06T15:56:10.502764000Z,light,0
2023-12-06T15:50:08.320675000Z,light,0
2023-12-06T15:44:06.535334000Z,light,0
2023-12-06T15:38:04.647945000Z,light,0
2023-12-06T15:32:02.866259000Z,light,0
2023-12-06T15:26:00.470335000Z,light,0
2023-12-06T15:19:58.275713000Z,light,0
2023-12-06T15:13:56.599811000Z,light,0
2023-12-06T15:07:54.410393000Z,light,0
2023-12-06T15:01:52.328726000Z,light,0
2023-12-06T14:55:49.313671000Z,light,0
2023-12-06T14:49:47.330099000Z,light,0
2023-12-06T14:43:45.435865000Z,light,0
2023-12-06T14:37:43.561537000Z,light,0
2023-12-06T14:31:41.262989000Z,light,0
2023-12-06T14:25:39.683569000Z,light,0
2023-12-06T14:19:37.295575000Z,light,0
2023-12-06T14:13:35.511975000Z,light,0
2023-12-06T14:07:33.317453000Z,light,0
2023-12-06T14:01:31.330198000Z,light,0
2023-12-06T13:55:29.550295000Z,light,0
2023-12-06T13:49:27.255516000Z,light,0
2023-12-06T13:43:25.383748000Z,light,0
2023-12-06T13:37:23.595464000Z,light,0
2023-12-06T13:31:21.608010000Z,light,0
2023-12-06T13:25:18.496453000Z,light,0
2023-12-06T13:19:16.919224000Z,light,11
2023-12-06T13:13:14.623967000Z,light,31
2023-12-06T13:07:12.535665000Z,light,16
2023-12-06T13:01:10.349934000Z,light,42
2023-12-06T12:55:08.263649000Z,light,58
2023-12-06T12:49:06.383926000Z,light,51
2023-12-06T12:43:04.604843000Z,light,73
2023-12-06T12:37:02.507288000Z,light,83
2023-12-06T12:31:00.314676000Z,light,142
2023-12-06T12:24:58.533276000Z,light,112
2023-12-06T12:18:56.749102000Z,light,187
2023-12-06T12:12:54.669772000Z,light,58
2023-12-06T12:06:52.572170000Z,light,60
2023-12-06T12:00:50.791641000Z,light,31
2023-12-06T11:54:48.705182000Z,light,117
2023-12-06T11:48:46.613089000Z,light,205
2023-12-06T11:42:43.501521000Z,light,363
2023-12-06T11:36:41.308083000Z,light,371
2023-12-06T11:30:38.507535000Z,light,275
2023-12-06T11:24:36.313973000Z,light,446
2023-12-06T11:18:34.544756000Z,light,805
2023-12-06T11:12:32.648385000Z,light,579
2023-12-06T11:06:30.254668000Z,light,528
2023-12-06T11:00:28.782725000Z,light,530
2023-12-06T10:54:26.597859000Z,light,663
2023-12-06T10:48:24.408552000Z,light,626
2023-12-06T10:42:22.305911000Z,light,622
2023-12-06T10:36:19.710433000Z,light,791
2023-12-06T10:30:17.726272000Z,light,656
2023-12-06T10:24:15.531187000Z,light,592
2023-12-06T10:18:13.549502000Z,light,730
2023-12-06T10:12:11.259208000Z,light,734
2023-12-06T10:06:09.581569000Z,light,671
2023-12-06T10:00:07.280639000Z,light,619
2023-12-06T09:54:05.499419000Z,light,915
2023-12-06T09:48:03.512909000Z,light,651
2023-12-06T09:42:01.336485000Z,light,583
2023-12-06T09:35:59.757126000Z,light,503
2023-12-06T09:29:57.046214000Z,light,683
2023-12-06T09:23:54.337116000Z,light,711
2023-12-06T09:17:52.260946000Z,light,905
2023-12-06T09:11:50.478889000Z,light,782
2023-12-06T09:05:48.587028000Z,light,629
2023-12-06T08:59:46.498321000Z,light,547
2023-12-06T08:53:44.620627000Z,light,502
2023-12-06T08:47:42.326823000Z,light,706
2023-12-06T08:41:40.547451000Z,light,623
2023-12-06T08:35:38.354619000Z,light,497
2023-12-06T08:29:36.259562000Z,light,436
2023-12-06T08:23:34.585330000Z,light,431
2023-12-06T08:17:32.288375000Z,light,299
2023-12-06T08:11:30.411031000Z,light,302
2023-12-06T08:05:28.529327000Z,light,371
2023-12-06T07:59:26.334422000Z,light,463
2023-12-06T07:53:24.542759000Z,light,486
2023-12-06T07:47:22.261124000Z,light,467
2023-12-06T07:41:20.780725000Z,light,551
2023-12-06T07:35:18.281672000Z,light,592
2023-12-06T07:29:16.100962000Z,light,646
2023-12-06T07:23:13.494789000Z,light,583
2023-12-06T07:17:11.508924000Z,light,656
2023-12-06T07:11:09.322544000Z,light,505
2023-12-06T07:05:07.741728000Z,light,294
2023-12-06T06:59:05.558057000Z,light,169
2023-12-06T06:53:03.560380000Z,light,350
2023-12-06T06:47:01.571622000Z,light,286
2023-12-06T06:40:59.588915000Z,light,31
2023-12-06T06:34:57.294916000Z,light,0
2023-12-06T06:28:55.510311000Z,light,0
2023-12-06T06:22:53.324703000Z,light,0
2023-12-06T06:16:51.333132000Z,light,0
2023-12-06T06:10:49.862290000Z,light,0
2023-12-06T06:04:47.272680000Z,light,0
2023-12-06T05:58:45.273604000Z,light,0
2023-12-06T05:52:43.496547000Z,light,40
2023-12-06T05:46:41.509995000Z,light,0
2023-12-06T05:40:39.429430000Z,light,0
2023-12-06T05:34:37.530894000Z,light,0
2023-12-06T05:28:35.342045000Z,light,0
2023-12-06T05:22:33.772613000Z,light,0
2023-12-06T05:16:31.271179000Z,light,0
2023-12-06T05:10:29.282511000Z,light,0
2023-12-06T05:04:27.407476000Z,light,0
2023-12-06T04:58:25.513734000Z,light,0
2023-12-06T04:52:23.630089000Z,light,0
2023-12-06T04:46:56.259299000Z,light,0
2023-12-06T04:40:54.587073000Z,light,0
2023-12-06T04:34:52.598982000Z,light,0
2023-12-06T04:28:50.910462000Z,light,0
2023-12-06T04:22:48.520158000Z,light,0
2023-12-06T04:16:46.335621000Z,light,0
2023-12-06T04:10:44.542545000Z,light,0
2023-12-06T04:04:42.252932000Z,light,0
2023-12-06T03:58:40.265109000Z,light,0
2023-12-06T03:52:38.589018000Z,light,0
2023-12-06T03:46:36.499007000Z,light,0
2023-12-06T03:40:34.520584000Z,light,0
2023-12-06T03:34:32.319533000Z,light,0
2023-12-06T03:28:30.440727000Z,light,0
2023-12-06T03:22:28.354153000Z,light,0
2023-12-06T03:16:26.263195000Z,light,0
2023-12-06T03:10:24.593966000Z,light,0
2023-12-06T03:04:22.284758000Z,light,0
2023-12-06T02:58:20.305206000Z,light,0
2023-12-06T02:52:18.527909000Z,light,0
2023-12-06T02:46:16.338452000Z,light,0
2023-12-06T02:40:14.560415000Z,light,0
2023-12-06T02:34:12.264901000Z,light,0
2023-12-06T02:28:10.269990000Z,light,0
2023-12-06T02:22:08.598216000Z,light,0
2023-12-06T02:16:06.294307000Z,light,0
2023-12-06T02:10:03.295644000Z,light,0
2023-12-06T02:04:01.513448000Z,light,0
2023-12-06T01:57:59.316294000Z,light,0
2023-12-06T01:51:57.545147000Z,light,0
2023-12-06T01:45:55.555739000Z,light,0
2023-12-06T01:39:53.461969000Z,light,0
2023-12-06T01:33:51.273262000Z,light,0
2023-12-06T01:27:49.284103000Z,light,0
2023-12-06T01:21:47.301940000Z,light,0
2023-12-06T01:15:45.528093000Z,light,0
2023-12-06T01:09:43.527147000Z,light,0
2023-12-06T01:03:41.845736000Z,light,0
2023-12-06T00:57:39.561629000Z,light,0
2023-12-06T00:51:37.469006000Z,light,0
2023-12-06T00:45:35.474485000Z,light,0
2023-12-06T00:39:33.495087000Z,light,0
2023-12-06T00:33:31.501869000Z,light,0
2023-12-06T00:27:29.524786000Z,light,0
2023-12-06T00:21:27.540719000Z,light,0
2023-12-06T00:15:25.552011000Z,light,0
2023-12-06T00:09:23.566401000Z,light,0
2023-12-06T00:03:21.274953000Z,light,0
2023-12-05T23:57:19.281528000Z,light,0
2023-12-05T23:51:17.301257000Z,light,0
2023-12-05T23:45:14.289340000Z,light,0
2023-12-05T23:39:12.311113000Z,light,0
2023-12-05T23:33:10.732471000Z,light,0
2023-12-05T23:27:08.642854000Z,light,0
2023-12-05T23:21:06.551043000Z,light,0
2023-12-05T23:15:04.765493000Z,light,0
2023-12-05T23:09:02.470347000Z,light,0
2023-12-05T23:03:00.900386000Z,light,0
2023-12-05T22:56:58.496784000Z,light,0
2023-12-05T22:50:56.408001000Z,light,0
2023-12-05T22:44:54.335107000Z,light,0
2023-12-05T22:38:52.547244000Z,light,0
2023-12-05T22:32:50.356571000Z,light,0
2023-12-05T22:26:48.784681000Z,light,0
2023-12-05T22:20:46.380851000Z,light,0
2023-12-05T22:14:43.267627000Z,light,0
2023-12-05T22:08:41.281273000Z,light,0
2023-12-05T22:02:39.506974000Z,light,0
2023-12-05T21:56:37.415968000Z,light,0
2023-12-05T21:50:34.500860000Z,light,0
2023-12-05T21:44:32.308854000Z,light,0
2023-12-05T21:38:30.642017000Z,light,0
2023-12-05T21:32:28.353739000Z,light,0
2023-12-05T21:26:26.766872000Z,light,0
2023-12-05T21:20:24.682337000Z,light,0
2023-12-05T21:14:22.594285000Z,light,0
2023-12-05T21:08:20.269984000Z,light,0
2023-12-05T21:02:18.521324000Z,light,0
2023-12-05T20:56:16.528240000Z,light,0
2023-12-05T20:50:14.543415000Z,light,0
2023-12-05T20:44:12.354423000Z,light,0
2023-12-05T20:38:10.264068000Z,light,0
2023-12-05T20:32:08.592845000Z,light,0
2023-12-05T20:26:06.498045000Z,light,0
2023-12-05T20:20:04.308846000Z,light,0
2023-12-05T20:14:02.725591000Z,light,0
2023-12-05T20:08:00.741007000Z,light,0
2023-12-05T20:01:58.756107000Z,light,0
2023-12-05T19:55:56.262464000Z,light,0
2023-12-05T19:49:54.479005000Z,light,0
2023-12-05T19:43:51.871761000Z,light,0
2023-12-05T19:37:49.580853000Z,light,0
2023-12-05T19:31:47.501944000Z,light,0
2023-12-05T19:25:45.819145000Z,light,0
2023-12-05T19:19:43.525299000Z,light,0
2023-12-05T19:13:40.517474000Z,light,0
2023-12-05T19:07:38.525379000Z,light,0
2023-12-05T19:01:36.541287000Z,light,0
2023-12-05T18:55:34.453385000Z,light,0
2023-12-05T18:49:32.256456000Z,light,0
2023-12-05T18:43:30.280257000Z,light,0
2023-12-05T18:37:28.590059000Z,light,0
2023-12-05T18:31:26.297195000Z,light,0
2023-12-05T18:25:24.313423000Z,light,0
2023-12-05T18:19:22.846771000Z,light,0
2023-12-05T18:18:06.443081000Z,light,143
2023-12-05T18:12:04.567458000Z,light,114
2023-12-05T18:06:02.278102000Z,light,0
2023-12-05T18:00:00.488742000Z,light,0
2023-12-05T17:53:58.719705000Z,light,0
2023-12-05T17:47:56.205508000Z,light,0
2023-12-05T17:41:54.542044000Z,light,0
2023-12-05T17:35:52.439916000Z,light,0
2023-12-05T17:29:51.178782000Z,light,0
2023-12-05T17:23:49.601080000Z,light,0
2023-12-05T17:17:46.696701000Z,light,0
2023-12-05T17:11:44.505380000Z,light,0
2023-12-05T17:05:42.202124000Z,light,0
2023-12-05T16:59:40.524035000Z,light,0
2023-12-05T16:53:38.550624000Z,light,0
2023-12-05T16:47:35.427621000Z,light,0
2023-12-05T16:41:33.349058000Z,light,0
2023-12-05T16:35:31.451174000Z,light,0
2023-12-05T16:29:29.470833000Z,light,0
2023-12-05T16:23:27.800790000Z,light,0
2023-12-05T16:17:25.190453000Z,light,0
2023-12-05T16:11:23.611114000Z,light,0
2023-12-05T16:05:20.511222000Z,light,0
2023-12-05T15:59:18.521386000Z,light,0
2023-12-05T15:53:15.311721000Z,light,0
2023-12-05T15:47:13.832322000Z,light,0
2023-12-05T15:41:11.428524000Z,light,0
2023-12-05T15:35:09.642101000Z,light,0
2023-12-05T15:29:07.565508000Z,light,0
2023-12-05T15:23:05.268295000Z,light,0
2023-12-05T15:17:03.495067000Z,light,0
2023-12-05T15:11:01.190070000Z,light,0
2023-12-05T15:04:59.723431000Z,light,0
2023-12-05T14:58:57.331830000Z,light,0
2023-12-05T14:52:55.856406000Z,light,0
2023-12-05T14:46:53.453938000Z,light,0
2023-12-05T14:40:51.463026000Z,light,0
2023-12-05T14:34:49.580031000Z,light,0
2023-12-05T14:28:47.295504000Z,light,0
2023-12-05T14:22:45.507232000Z,light,0
2023-12-05T14:16:43.108248000Z,light,0
2023-12-05T14:10:41.431942000Z,light,0
2023-12-05T14:04:40.158849000Z,light,51
2023-12-05T13:58:38.718973000Z,light,87
2023-12-05T13:52:36.199621000Z,light,37
2023-12-05T13:46:34.517619000Z,light,105
2023-12-05T13:40:32.414451000Z,light,104
2023-12-05T13:34:30.441460000Z,light,97
2023-12-05T13:28:28.347641000Z,light,166
2023-12-05T13:22:26.559384000Z,light,166
2023-12-05T13:16:24.478925000Z,light,90
2023-12-05T13:10:22.290455000Z,light,153
2023-12-05T13:04:20.305277000Z,light,282
2023-12-05T12:58:18.528697000Z,light,289
2023-12-05T12:52:17.140121000Z,light,336
2023-12-05T12:46:15.467130000Z,light,329
2023-12-05T12:40:13.485114000Z,light,342
2023-12-05T12:34:11.596775000Z,light,377
2023-12-05T12:28:09.511210000Z,light,277
2023-12-05T12:22:07.424829000Z,light,275
2023-12-05T12:16:05.437252000Z,light,257
2023-12-05T12:10:03.245291000Z,light,270
2023-12-05T12:04:01.470315000Z,light,192
2023-12-05T11:57:59.481059000Z,light,214
2023-12-05T11:51:57.395647000Z,light,176
2023-12-05T11:45:55.614687000Z,light,176
2023-12-05T11:39:53.425342000Z,light,208
2023-12-05T11:33:51.540390000Z,light,200
2023-12-05T11:27:49.348783000Z,light,181
2023-12-05T11:21:47.574587000Z,light,208
2023-12-05T11:15:45.787734000Z,light,319
2023-12-05T11:09:43.799706000Z,light,303
2023-12-05T11:03:41.397130000Z,light,240
2023-12-05T10:57:39.518315000Z,light,349
2023-12-05T10:51:37.323724000Z,light,415
2023-12-05T10:45:35.231726000Z,light,399
2023-12-05T10:39:33.451980000Z,light,553
2023-12-05T10:33:31.363214000Z,light,551
2023-12-05T10:27:29.508446000Z,light,396
2023-12-05T10:21:27.504202000Z,light,299
2023-12-05T10:15:25.404822000Z,light,484
2023-12-05T10:09:23.417062000Z,light,431
2023-12-05T10:03:21.731302000Z,light,367
2023-12-05T09:57:19.356670000Z,light,336
2023-12-05T09:51:17.261834000Z,light,267
2023-12-05T09:45:15.574753000Z,light,323
2023-12-05T09:39:13.389359000Z,light,270
2023-12-05T09:33:11.510967000Z,light,326
2023-12-05T09:27:09.517259000Z,light,394
2023-12-05T09:21:07.531510000Z,light,351
2023-12-05T09:15:05.551528000Z,light,437
2023-12-05T09:09:03.660992000Z,light,395
2023-12-05T09:03:01.271896000Z,light,355
2023-12-05T08:56:59.798968000Z,light,481
2023-12-05T08:50:57.601771000Z,light,435
2023-12-05T08:44:55.504290000Z,light,400
2023-12-05T08:38:53.529050000Z,light,349
2023-12-05T08:32:51.337089000Z,light,272
2023-12-05T08:26:49.551019000Z,light,337
2023-12-05T08:20:48.180122000Z,light,302
2023-12-05T08:14:46.291844000Z,light,286
2023-12-05T08:08:44.313078000Z,light,192
2023-12-05T08:02:41.504278000Z,light,293
2023-12-05T07:56:39.516451000Z,light,281
2023-12-05T07:50:37.432367000Z,light,273
2023-12-05T07:44:34.427145000Z,light,257
2023-12-05T07:38:32.335477000Z,light,261
2023-12-05T07:32:30.457882000Z,light,204
2023-12-05T07:26:28.187845000Z,light,166
2023-12-05T07:20:26.582859000Z,light,131
2023-12-05T07:14:24.286257000Z,light,107
2023-12-05T07:08:22.605724000Z,light,127
2023-12-05T07:02:20.519230000Z,light,314
2023-12-05T06:56:18.327799000Z,light,269
2023-12-05T06:50:16.547611000Z,light,331
2023-12-05T06:44:14.571151000Z,light,705
2023-12-05T06:38:12.573791000Z,light,202
2023-12-05T06:32:10.282265000Z,light,149
2023-12-05T06:26:08.195288000Z,light,61
2023-12-05T06:20:06.520107000Z,light,54
2023-12-05T06:14:04.633126000Z,light,64
2023-12-05T06:08:02.646372000Z,light,0
2023-12-05T06:02:00.358106000Z,light,0
2023-12-05T05:55:58.877041000Z,light,0
2023-12-05T05:49:56.677235000Z,light,0
2023-12-05T05:43:54.500970000Z,light,120
2023-12-05T05:37:52.406865000Z,light,144
2023-12-05T05:31:50.531632000Z,light,0
2023-12-05T05:25:48.444637000Z,light,0
2023-12-05T05:19:46.452900000Z,light,0
2023-12-05T05:13:44.674323000Z,light,0
2023-12-05T05:07:42.589668000Z,light,0
2023-12-05T05:01:40.282805000Z,light,0
2023-12-05T04:55:38.508034000Z,light,0
2023-12-05T04:49:36.316109000Z,light,0
2023-12-05T04:43:34.425521000Z,light,0
2023-12-05T04:37:32.439516000Z,light,0
2023-12-05T04:31:30.872147000Z,light,0
2023-12-05T04:26:44.351271000Z,light,0
2023-12-05T04:20:42.557498000Z,light,0
2023-12-05T04:14:40.793180000Z,light,0
2023-12-05T04:08:38.488199000Z,light,0
2023-12-05T04:02:36.500523000Z,light,0
2023-12-05T03:56:34.322119000Z,light,0
2023-12-05T03:50:32.325439000Z,light,0
2023-12-05T03:44:30.751741000Z,light,0
2023-12-05T03:38:28.759847000Z,light,0
2023-12-05T03:32:26.266828000Z,light,0
2023-12-05T03:26:24.278694000Z,light,0
2023-12-05T03:20:22.498250000Z,light,0
2023-12-05T03:14:20.310118000Z,light,0
2023-12-05T03:08:18.531187000Z,light,0
2023-12-05T03:02:16.534195000Z,light,0
2023-12-05T02:56:14.565586000Z,light,0
2023-12-05T02:50:12.374135000Z,light,0
2023-12-05T02:44:10.478673000Z,light,0
2023-12-05T02:38:08.498772000Z,light,0
2023-12-05T02:32:06.508009000Z,light,0
2023-12-05T02:26:04.431602000Z,light,0
2023-12-05T02:20:02.340478000Z,light,0
2023-12-05T02:14:00.558635000Z,light,0
2023-12-05T02:07:58.677467000Z,light,0
2023-12-05T02:01:56.577866000Z,light,0
2023-12-05T01:55:54.801039000Z,light,0
2023-12-05T01:49:52.305741000Z,light,0
2023-12-05T01:43:50.319986000Z,light,0
2023-12-05T01:37:48.329884000Z,light,0
2023-12-05T01:31:46.132071000Z,light,0
2023-12-05T01:25:43.545478000Z,light,0
2023-12-05T01:19:41.654072000Z,light,0
2023-12-05T01:13:39.561397000Z,light,0
2023-12-05T01:07:37.478156000Z,light,0
2023-12-05T01:01:35.279194000Z,light,0
2023-12-05T00:55:33.298468000Z,light,0
2023-12-05T00:49:31.715688000Z,light,0
2023-12-05T00:43:29.322929000Z,light,0
2023-12-05T00:37:27.341794000Z,light,0
2023-12-05T00:31:25.665638000Z,light,0
2023-12-05T00:25:23.669873000Z,light,0
2023-12-05T00:19:20.385417000Z,light,0
2023-12-05T00:13:18.267471000Z,light,0
2023-12-05T00:07:16.297032000Z,light,0
2023-12-05T00:01:14.620147000Z,light,0
2023-12-04T23:55:12.516147000Z,light,0
2023-12-04T23:49:10.535533000Z,light,0
2023-12-04T23:43:08.541428000Z,light,0
2023-12-04T23:37:06.451782000Z,light,0
2023-12-04T23:31:04.268922000Z,light,0
2023-12-04T23:25:02.785893000Z,light,0
2023-12-04T23:19:00.286390000Z,light,0
2023-12-04T23:12:58.307099000Z,light,0
2023-12-04T23:06:56.528570000Z,light,0
2023-12-04T23:00:54.536387000Z,light,0
2023-12-04T22:54:52.355330000Z,light,0
2023-12-04T22:48:50.251999000Z,light,0
2023-12-04T22:42:48.584866000Z,light,0
2023-12-04T22:36:46.289724000Z,light,0
2023-12-04T22:30:44.294537000Z,light,0
2023-12-04T22:24:42.417427000Z,light,0
2023-12-04T22:18:40.535853000Z,light,0
2023-12-04T22:12:38.545347000Z,light,0
2023-12-04T22:06:36.557808000Z,light,0
2023-12-04T22:00:34.674289000Z,light,0
2023-12-04T21:54:32.485480000Z,light,0
2023-12-04T21:48:30.495607000Z,light,0
2023-12-04T21:42:28.515925000Z,light,0
2023-12-04T21:36:26.317774000Z,light,0
2023-12-04T21:30:24.535829000Z,light,0
2023-12-04T21:24:22.550332000Z,light,0
2023-12-04T21:18:20.979495000Z,light,0
2023-12-04T21:12:18.584380000Z,light,0
2023-12-04T21:06:16.285408000Z,light,0
2023-12-04T21:00:14.404381000Z,light,0
2023-12-04T20:54:12.721189000Z,light,0
2023-12-04T20:48:10.535747000Z,light,0
2023-12-04T20:42:08.755569000Z,light,0
2023-12-04T20:36:06.976064000Z,light,0
2023-12-04T20:30:04.681800000Z,light,0
2023-12-04T20:24:02.601043000Z,light,0
2023-12-04T20:18:00.504439000Z,light,0
2023-12-04T20:11:58.518009000Z,light,0
2023-12-04T20:05:56.325773000Z,light,0
2023-12-04T19:59:54.552254000Z,light,0
2023-12-04T19:53:52.560167000Z,light,0
2023-12-04T19:47:50.259599000Z,light,0
2023-12-04T19:41:48.686441000Z,light,0
2023-12-04T19:35:46.493536000Z,light,0
2023-12-04T19:29:44.513465000Z,light,0
2023-12-04T19:23:42.320473000Z,light,0
2023-12-04T19:17:40.537553000Z,light,0
2023-12-04T19:11:38.340852000Z,light,0
2023-12-04T19:05:36.256227000Z,light,0
2023-12-04T18:59:34.368747000Z,light,0
2023-12-04T18:53:31.672024000Z,light,0
2023-12-04T18:47:29.584875000Z,light,0
2023-12-04T18:41:27.496005000Z,light,0
2023-12-04T18:35:25.622134000Z,light,0
2023-12-04T18:29:23.740979000Z,light,0
2023-12-04T18:23:21.637609000Z,light,0
2023-12-04T18:17:19.663615000Z,light,0
2023-12-04T18:11:16.649442000Z,light,0
2023-12-04T18:05:14.350165000Z,light,0
2023-12-04T17:59:12.474520000Z,light,0
2023-12-04T17:53:10.266080000Z,light,0
2023-12-04T17:47:08.297922000Z,light,0
2023-12-04T17:41:06.932607000Z,light,0
2023-12-04T17:35:04.731628000Z,light,0
2023-12-04T17:29:02.868563000Z,light,0
2023-12-04T17:23:00.450290000Z,light,0
2023-12-04T17:17:33.693735000Z,light,0
2023-12-04T17:11:31.702577000Z,light,0
2023-12-04T17:05:30.228313000Z,light,0
2023-12-04T16:59:28.652601000Z,light,0
2023-12-04T16:53:27.174010000Z,light,0
2023-12-04T16:47:25.291868000Z,light,0
2023-12-04T16:41:23.305266000Z,light,0
2023-12-04T16:35:21.620961000Z,light,0
2023-12-04T16:29:19.534308000Z,light,0
2023-12-04T16:23:17.448084000Z,light,0
2023-12-04T16:17:14.437833000Z,light,0
2023-12-04T16:11:12.554957000Z,light,0
2023-12-04T16:05:10.573720000Z,light,0
2023-12-04T15:59:08.171133000Z,light,0
2023-12-04T15:53:06.904501000Z,light,0
2023-12-04T15:47:04.306202000Z,light,0
2023-12-04T15:41:02.528745000Z,light,0
2023-12-04T15:35:00.338463000Z,light,0
2023-12-04T15:28:58.547709000Z,light,0
2023-12-04T15:22:56.667172000Z,light,0
2023-12-04T15:16:54.890590000Z,light,0
2023-12-04T15:10:53.205360000Z,light,0
2023-12-04T15:04:51.428998000Z,light,0
2023-12-04T14:58:48.410145000Z,light,0
2023-12-04T14:52:46.220355000Z,light,0
2023-12-04T14:46:44.753388000Z,light,0
2023-12-04T14:40:42.559106000Z,light,0
2023-12-04T14:34:40.772086000Z,light,0
2023-12-04T14:28:38.687749000Z,light,0
2023-12-04T14:22:36.597571000Z,light,0
2023-12-04T14:16:34.513878000Z,light,16
2023-12-04T14:10:32.315659000Z,light,13
2023-12-04T14:04:30.540242000Z,light,41
2023-12-04T13:58:28.658657000Z,light,37
2023-12-04T13:52:26.562523000Z,light,91
2023-12-04T13:46:24.684722000Z,light,161
2023-12-04T13:40:22.892523000Z,light,161
2023-12-04T13:34:21.219756000Z,light,192
2023-12-04T13:28:19.647295000Z,light,208
